text	Joy	Fear	Anger	Sadness	Surprise
З Днем Незалежності, друзі!	1	0	0	0	0
Росіян бачила в костюмах моряків чорноморського флоту. )))	1	0	0	0	0
так я зацінила і мені сподобалася дата 900 ))) а чому б і ні?	1	0	0	0	0
це ж класно,коли мрії збуваються. . .:)	1	0	0	0	0
Підтримайте Алінку!!! її фоти і справді найкращі))	1	0	0	0	0
хочу у Львові спокійно засинати:)	1	0	0	0	0
Дякую-дякую за вітання!!які ви всі класні і хороші))	1	0	0	0	0
Ще трішки більше місяця і я побачу своїх коханих	1	0	0	0	0
це зробило мій вечір, дякую	1	0	0	0	0
своїх в обіду не дамо;)	1	0	0	0	0
А ще я таких страшних малювала =) це підготовка до вступу =)	1	0	0	0	0
Найсмачніша вечеря в Шевченківському гаю;)	1	0	0	0	0
малеча взяла гозєтку в руки. регоче. тицяє мені - на глянь на його заточку і заголовок прочитай. регочем двоє.	1	0	0	0	0
чесно? у мене цей рік був настільки прекрасний, що я не проти прожити його ще раз	1	0	0	0	0
він дивний. але від того ніскілечки не втрачає)	1	0	0	0	0
прикольно якщо я така гарна)) ще мені казали що я нагадую дівчину з кліпу ОЕ...чорнобілий якийсь	1	0	0	0	0
Приїхали до гуртожицької подруги,ех . . .як добре в гостях:)	1	0	0	0	0
дякую, старий) ти дійсно вмієш підтримати до смерті налякану людину ))	1	0	0	0	0
насправді дівчата пісяють кіпятком за хлопцями із західної україни прикриваючись львовом)	1	0	0	0	0
наступні 5 днів буду святкувати....)))	1	0	0	0	0
обожнюю сестру за те, що вона кидає мені мемчики.	1	0	0	0	0
А я вже в Житомирі Всім доброго раночку	1	0	0	0	0
якась хороша новина за день, спасибі	1	0	0	0	0
Та я само спокойствіє) мені чужих нервів жалко)	1	0	0	0	0
Це був просто неймовірний вечір.	1	0	0	0	0
Дивлюся відоси на старому телефоні і ржу	1	0	0	0	0
Прийшла до племінниці і діти розхвалили, які в мене круті татухі і тонелі	1	0	0	0	0
Мріяла виспатися в потязі, чи принаймні випити кави, але це виявилася електричка, дарма чекати стюартів:)	1	0	0	0	0
все є)) З Днем Народження, кицю	1	0	0	0	0
дуже все круто було, на кожну пісню окреме шоу.. на екрані графіка крута, танці  класні, стильно і продумано	1	0	0	0	0
Купила квиточок на  і поки це все хороше за сьогодні	1	0	0	0	0
це така чудєсна дисципліна. удачки:)	1	0	0	0	0
Добре, що холод я переношу набагато краще, ніж спеку.	1	0	0	0	0
Збс, коли є кому спонтанно зателефонувати (дякую,  )	1	0	0	0	0
о, а шо ви мені не казали, шо пан Тораска такий милий, коли читає чиїсь коментарі і задумується)	1	0	0	0	0
подруги признались, що досліджували ВК мого коханого... це так мило, що мене аж потішило=)	1	0	0	0	0
- Боже, який хороший хлопець.	1	0	0	0	0
З днем народження, котику :3 Щастя тобі  .	1	0	0	0	0
